Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
2.459859848,3.471823,12.47429,2.798466,0.05638704,0.8789418,0.1501453,8.074286,-24.0495,-32.3238,1001.398
2.480043411,0.9595378,11.75706,2.066067,0.04517027,0.9670867,0.2351126,8.074286,-24.0495,-32.3238,1001.398
2.500226498,0.4693357,10.80076,0.723336,0.09412828,0.9876348,0.1906814,8.074286,-24.0495,-32.3238,1001.398
2.520410538,-1.246371,10.50192,0.8454025,0.07950369,0.9609137,0.176063,8.82389,-24.42379,-31.50518,1001.398
2.540593624,-3.452281,12.89267,2.188133,0.01969379,1.000502,0.1988307,8.82389,-24.42379,-31.50518,1001.397
2.560777187,-2.594427,13.60989,1.089535,0.1065315,0.8810121,0.1141052,8.814184,-24.05447,-31.50531,1001.397
2.578437328,-1.185096,13.31105,2.249167,0.01828225,0.9579225,0.1906913,8.814184,-24.05447,-31.50531,1001.397
2.598620891,5.187531,14.32712,2.737432,-0.0586019,1.015942,0.08830947,8.814184,-24.05447,-31.50531,1001.397
2.618804932,5.616457,13.43059,0.4181699,-0.04172006,0.8965992,0.07959709,8.815594,-24.05315,-31.88171,1001.397
2.638988018,3.839475,11.15938,0.4792032,0.01467893,0.9362449,0.2214091,8.815594,-24.05315,-31.88171,1001.397
2.659171104,-3.023354,13.49036,1.638834,-0.007015494,0.8580889,0.1060328,9.125156,-24.05402,-31.88048,1001.397
2.679355144,-4.922886,16.59833,3.897063,-0.08063642,0.9629965,0.1174623,9.125156,-24.05402,-31.88048,1001.397
2.699538708,-1.368922,15.22365,5.178761,-0.003797206,1.027956,0.2290904,9.125156,-24.05402,-31.88048,1001.395
2.719721794,2.552694,16.23972,3.347765,0.04757707,0.9696713,0.124705,9.134862,-24.42334,-31.88035,1001.395
2.739905834,4.636053,14.02828,2.066067,0.1242127,1.091379,0.2301577,9.134862,-24.42334,-31.88035,1001.397
2.760088921,4.329677,14.86504,1.882967,0.03383945,0.9491645,0.11994,9.105745,-23.3154,-31.88073,1001.397
2.780272007,-0.8787199,14.38689,3.164665,0.0648471,0.936397,0.1833847,9.105745,-23.3154,-31.88073,1001.397
2.800456047,-3.513556,15.10411,2.1271,-0.02038349,1.043962,0.2026692,9.496633,-24.05507,-31.879,1001.397
2.820639610,-3.391005,14.92481,1.455735,-0.01577823,0.9836425,0.1357794,9.496633,-24.05507,-31.879,1001.395
2.840822697,0.5918863,13.72943,2.554333,0.055913,1.037225,0.1654433,9.496633,-24.05507,-31.879,1001.395
2.858483314,3.287997,12.35475,2.493299,0.02764135,1.10188,0.1507071,9.877813,-24.42544,-31.87739,1001.395
2.878666401,1.265914,12.05591,0.2961035,0.09284196,0.9360156,0.1171603,9.877813,-24.42544,-31.87739,1001.395
2.898850441,-1.246371,13.55013,0.4792032,0.03380394,0.9520465,0.1224301,10.23958,-24.05717,-31.87604,1001.393
2.919034004,-0.2659673,15.82134,2.005034,0.0319569,1.06512,0.1018011,10.23958,-24.05717,-31.87604,1001.393
2.939217091,2.552694,17.85348,2.493299,0.05912028,1.012802,0.09245378,10.23958,-24.05717,-31.87604,1001.395
2.959400177,1.388465,16.53856,1.211602,-0.003407285,0.9188468,0.09214583,10.99083,-24.42992,-31.49656,1001.395
2.979584217,1.265914,16.47879,0.7843693,-0.05591991,0.9927982,0.1296939,10.99083,-24.42992,-31.49656,1001.395
2.999767303,1.143364,14.68573,2.554333,-0.05456694,0.9619091,0.0706902,10.62077,-24.42754,-31.87443,1001.395
3.019950867,0.1629595,15.10411,3.164665,-0.007369182,0.967285,0.08775786,10.62077,-24.42754,-31.87443,1001.397
3.040134907,0.3467852,13.90874,3.591897,0.00500368,1.059291,0.1606023,10.62077,-24.42754,-31.87443,1001.397
3.060317993,1.817391,14.20758,2.737432,0.01938162,1.067666,0.1193871,10.62077,-24.42754,-31.87443,1001.398
3.080501080,1.204639,13.66966,2.3102,0.07499809,0.9366068,0.07973098,10.62077,-24.42754,-31.87443,1001.398
3.100685120,1.204639,13.72943,2.3102,0.05886066,1.03303,0.1531913,10.98254,-24.05928,-31.87308,1001.393
3.120868683,2.552694,13.60989,1.394701,0.03884111,1.014269,0.1095431,10.98254,-24.05928,-31.87308,1001.393
3.138529301,1.817391,11.15938,1.333668,0.03885831,0.9731357,0.1043497,10.98254,-24.05928,-31.87308,1001.395
3.158712387,-0.02086629,9.724926,1.394701,0.003067256,1.059612,0.1742359,11.35401,-24.06033,-31.8716,1001.395
3.178895474,-1.736573,8.230707,1.028502,-0.01763172,1.016892,0.1515244,11.35401,-24.06033,-31.8716,1001.4
3.199079514,-1.123821,7.154869,1.150569,0.004940789,0.9854659,0.1294595,11.35401,-24.06033,-31.8716,1001.4
3.219262600,0.6531615,6.377875,0.9674689,0.04475071,0.9645032,0.1041702,11.35401,-24.06033,-31.8716,1001.4
3.239446163,1.694841,7.513481,0.6012696,0.04703232,0.9751611,0.1077839,11.35401,-24.06033,-31.8716,1001.395
3.259630203,1.939942,9.964001,1.028502,0.003727801,1.006598,0.09776477,11.35566,-24.05878,-32.31073,1001.395
3.279813290,0.775712,11.63753,1.638834,-0.02925902,0.9823222,0.1021986,11.35566,-24.05878,-32.31073,1001.395
3.299996376,0.4693357,11.75706,1.821934,-0.02638588,0.9836009,0.1241161,11.73684,-24.42915,-32.30913,1001.395
3.320179939,-0.3885178,9.605389,1.394701,-0.01145764,0.9850054,0.1513709,11.73684,-24.42915,-32.30913,1001.395
3.340363979,-0.2046921,9.06747,1.028502,0.02626378,0.9769998,0.1355863,11.72549,-24.06138,-31.87012,1001.395
3.360547066,0.6531615,8.888164,1.089535,0.08216824,0.980823,0.1268213,11.72549,-24.06138,-31.87012,1001.393
3.380730152,0.8369873,9.007701,0.9064357,0.1026767,1.038816,0.1727049,11.72549,-24.06138,-31.87012,1001.393
3.398390770,1.204639,10.02377,-0.009062568,0.06685597,0.971047,0.1125393,12.78771,-24.43367,-31.86581,1001.393
3.418574810,-0.2659673,10.14331,0.6623029,0.01067889,0.9892867,0.1436377,12.78771,-24.43367,-31.86581,1001.393
3.438757897,-0.3272426,11.27891,1.211602,-0.04659796,1.019595,0.1287508,12.03505,-24.06225,-31.86889,1001.395
3.458941460,-0.2046921,10.26285,1.394701,-0.06766225,0.9671419,0.1097399,12.03505,-24.06225,-31.86889,1001.395
3.479124546,-0.3272426,7.931863,1.638834,-0.03746859,0.9425602,0.1418104,12.03505,-24.06225,-31.86889,1001.395
